StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"3","VIC","McEwen","226","27","Melbourne (McEwen)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Mernda","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Mickleham","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Mill Park Lakes (McEwen)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Mill Park Lakes East","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Mount Ridley","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Puckapunyal","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Pyalong","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Seymour","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","South Morang (McEwen)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Tallarook","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Tooborac","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Wallan East","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","27","Yarrambat (McEwen)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"3","VIC","McEwen","226","28","Aitken Creek (McEwen)","Appointment","Aitken Creek Primary School","51 Grevillea St","","","CRAIGIEBURN","VIC","3064","92672","Aitken Creek Primary School","51 Grevillea St","CRAIGIEBURN","","Gate 8 Waterview Blvd","","-37.5829770","144.9068992","2124449","None","277","0","1","0"
"3","VIC","McEwen","226","28","Arthurs Creek","Current","Arthurs Creek Primary School","900 Arthurs Creek Rd","","","ARTHURS CREEK","VIC","3099","4309","Primary School","700 Arthurs Creek Rd  ","ARTHURS CREEK","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.5791000","145.2030000","2121217","Assisted","511","50","2","1"
"3","VIC","McEwen","226","28","Beveridge","Current","Beveridge Primary School","120 Arrowsmith St","","","BEVERIDGE","VIC","3753","4312","Primary School","120 Arrowsmith St  ","BEVERIDGE","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4733000","144.9760000","2122401","Assisted","1072","176","3","2"
"3","VIC","McEwen","226","28","Bolinda","Current","Bolinda Primary School","1 Mullalys Rd"," ","","BOLINDA","VIC","3432","3260","Primary School","1 Mullalys Rd","BOLINDA","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4325000","144.7430000","2123503","Assisted","395","32","1","1"
"3","VIC","McEwen","226","28","Broadford (McEwen)","Appointment","Broadford Secondary College","Snodgrass St","","","BROADFORD","VIC","3658","92656","Secondary College","Snodgrass St","BROADFORD","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.2046000","145.0410000","2105606","Assisted","199","0","0","0"
"3","VIC","McEwen","226","28","Bullengarook","Current","Sunbury & Macedon Ranges Specialist School (Secondary Campus)","705 Bacchus Marsh Rd","","","BULLENGAROOK","VIC","3437","3263","Sunbury & Macedon Ranges Specialist School (Secondary Campus)","705 Bacchus Marsh Rd","BULLENGAROOK","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4863000","144.5170000","2123205","Assisted","368","47","1","1"
"3","VIC","McEwen","226","28","Clonbinane","Current","Clonbinane Community Hall","15 Linton St","","","CLONBINANE","VIC","3658","11891","Community Hall","15 Linton St  ","CLONBINANE","","","","-37.2983806","145.0685620","2122409","Full","255","64","1","1"
"3","VIC","McEwen","226","28","Darraweit Guim","Current","Darraweit Guim Primary School","2 Darraweit Valley Rd","","","DARRAWEIT GUIM","VIC","3756","4317","Primary School","2 Darraweit Valley Rd","DARRAWEIT GUIM","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4010000","144.8940000","2123517","Assisted","344","31","1","1"
"3","VIC","McEwen","226","28","Donnybrook","Current","Donnybrook Community Hall","1391 Donnybrook Rd","","","WOODSTOCK","VIC","3751","4334","Donnybrook Community Hall","1391 Donnybrook Rd","WOODSTOCK","","","","-37.5488474","145.0336198","2122511","Assisted","103","38","0","1"
"3","VIC","McEwen","226","28","Doreen","Current","Plenty Valley Christian College","840 Yan Yean Rd","","","DOREEN","VIC","3754","4318","Plenty Valley Christian College","840 Yan Yean Rd","DOREEN","","","","-37.6142820","145.1404650","2121214","Assisted","1367","254","4","3"
"3","VIC","McEwen","226","28","Doreen Central","Current","Hazel Glen College","115 Eminence Blvd","","","DOREEN","VIC","3754","65896","Hazel Glen College","115 Eminence Blvd  ","DOREEN","","","","-37.6000032","145.1220345","2122213","Assisted","1435","249","4","3"
"3","VIC","McEwen","226","28","Doreen East","Appointment","Doreen Primary School","75 Doctors Gully Rd","","","DOREEN","VIC","3754","82920","Primary School","75 Doctors Gully Rd","DOREEN","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.6062000","145.1460000","2121214","Assisted","1322","143","4","2"
"3","VIC","McEwen","226","28","Gisborne","Current","Gisborne Primary School","35 Fisher St","","","GISBORNE","VIC","3437","3284","Primary School","35 Fisher St","GISBORNE","","","Although the school has multiple entry p oints the doorway to the building being used as a polling place will be designat ed as the entrance.  Party workers will be able to hand out material at this ent ry point.","-37.4905744","144.5881462","2123214","Assisted","2323","239","6","2"
"3","VIC","McEwen","226","28","Gisborne South","Current","Gisborne Secondary College","95 Melton Rd","","","GISBORNE","VIC","3437","47803","Secondary College","95 Melton Rd","GISBORNE","","","Although the school has multiple entry p oints the entrance to the building being  used as the polling place will be desig nated as the entry to the polling place.   Party workers will be able to hand out  material at this point.","-37.4969600","144.5851400","2123221","Assisted","1535","117","4","1"
"3","VIC","McEwen","226","28","Hurstbridge","Appointment","Hurstbridge Primary School","961 Heidelberg-Kinglake Rd","","","HURSTBRIDGE","VIC","3099","3385","Primary School","961 Heidelberg-Kinglake Rd","HURSTBRIDGE","Gymnasium","","Access will be via main car park off Heidelberg-Kinglake Rd. From car park take pedastrian path and follow signs to gym.","-37.6362086","145.1983124","2121001","Assisted","1924","242","5","3"
"3","VIC","McEwen","226","28","Jacksons Hill","Appointment","Sunbury Primary School","The Heights","","","SUNBURY","VIC","3429","83249","Primary School","The Heights","SUNBURY","","","","-37.5965324","144.7261061","2124133","Assisted","940","147","3","2"
"3","VIC","McEwen","226","28","Kangaroo Ground (McEwen)","Current","Kangaroo Ground Primary School","10 Graham Rd","","","KANGAROO GROUND","VIC","3097","64156","Primary School","10 Graham Rd","KANGAROO GROUND","","","The school grounds can be accessed from a number of entrances on Graham & Eltham -Yarra Glen Rds. The main entrance is via the Graham Rd car park. Community Room building is adjacent to the car park & accessed through a gate.","-37.6914000","145.2150000","2121416","Assisted","246","0","1","0"
"3","VIC","McEwen","226","28","Killara","Current","Killara Primary School","61 Phillip Dr","","","SUNBURY","VIC","3429","33101","Killara Primary School","61 Phillip Dr","SUNBURY","","Rees Rd","Entry from Rees Rd. Entry from Phillip Dr closed","-37.5642000","144.7040000","2124146","Assisted","1664","129","5","2"
"3","VIC","McEwen","226","28","Kilmore","Current","Kilmore Assumption College","39 Sutherland St","","","KILMORE","VIC","3764","4335","Assumption College","39 Sutherland St","KILMORE","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.3036000","144.9470000","2105630","Assisted","1696","300","5","3"
"3","VIC","McEwen","226","28","Kilmore Central","Appointment","Kilmore Primary School","35 Kilmore-Lancefield Rd","","","KILMORE","VIC","3764","82921","Primary School","35 Kilmore-Lancefield Rd","KILMORE","","","","-37.2955817","144.9475489","2105624","Assisted","1803","163","5","2"
"3","VIC","McEwen","226","28","Lancefield","Current","Lancefield Primary School","80 High St","","","LANCEFIELD","VIC","3435","3299","Primary School","80 High St  ","LANCEFIELD","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.2748000","144.7270000","2123505","Assisted","1398","237","4","2"
"3","VIC","McEwen","226","28","Laurimar","Current","Laurimar Primary School","1 Armidale Rd","","","DOREEN","VIC","3754","47802","Laurimar Primary School","1 Armidale Rd","DOREEN","","","The school has a number of entry points but the entrance to the building being u sed as the polling place will be designa ted as the official entrance.  Party wor kers will be able to hand out material a t this point.","-37.5861400","145.1273300","2122244","Assisted","1974","409","5","4"
"3","VIC","McEwen","226","28","Laurimar Central","Appointment","Laurimar Community Centre","25 Hazel Glen Dr","","","DOREEN","VIC","3754","83314","Laurimar Community Centre","25 Hazel Glen Dr  ","DOREEN","","","","-37.6050000","145.1460000","2122210","Assisted","1417","89","4","1"
"3","VIC","McEwen","226","28","Macedon","Appointment","Macedon Primary School","67 Smith St","","","MACEDON","VIC","3440","3302","Primary School","67 Smith St  ","MACEDON","","Margaret St","Margaret St entrance is closer to pollin g place entrance than Smith St entrance","-37.4189000","144.5630000","2123303","Assisted","958","222","3","2"
"3","VIC","McEwen","226","28","Mernda (McEwen)","Appointment","Mernda Primary School","25 Everton Dr","","","MERNDA","VIC","3754","4340","Primary School","25 Everton Dr","MERNDA","","Mernda Village Dr","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.5942567","145.0913072","2122247","Assisted","1170","586","3","5"
"3","VIC","McEwen","226","28","Mernda Central (McEwen)","Appointment","Mernda Central College","70 Breadalbane Ave","","","MERNDA","VIC","3754","92669","Mernda Central College","70 Breadalbane Ave","MERNDA","Community Hub","","","-37.6039419","145.0879353","2122246","Assisted","1842","0","5","0"
"3","VIC","McEwen","226","28","Mernda Park (McEwen)","Appointment","Mernda Park Primary School","40 Riverdale Blvd","","","MERNDA","VIC","3754","92670","Mernda Park Primary School","40 Riverdale Blvd","MERNDA","Community Hub","","","-37.6144317","145.0959081","2122202","Assisted","397","0","1","0"
"3","VIC","McEwen","226","28","Mernda South (McEwen)","Appointment","St Joseph's Catholic Primary School","44 Mernda Village Dr","","","MERNDA","VIC","3754","83324","St Joseph's Catholic Primary School","44 Mernda Village Dr  ","MERNDA","","","","-37.5948103","145.0903898","2122247","Assisted","962","98","3","1"
"3","VIC","McEwen","226","28","Mount Macedon","Appointment","Mount Macedon Primary School","641 Mount Macedon Rd","","","MOUNT MACEDON","VIC","3441","3313","Primary School","641 Mount Macedon Rd","MOUNT MACEDON","","","Mount Macedon Rd entrance","-37.4051000","144.5830000","2123302","Assisted","589","124","2","2"
"3","VIC","McEwen","226","28","Mount Ridley North (McEwen)","Appointment","Hume Anglican Grammar School","100 Mt Ridley Rd","","","MICKLEHAM","VIC","3064","92671","Hume Anglican Grammar School","100 Mt Ridley Rd","MICKLEHAM","","Via gate 1","","-37.5684240","144.9319885","2124404","Assisted","188","0","0","0"
"3","VIC","McEwen","226","28","New Gisborne","Current","New Gisborne Primary School","239 Station St","","","NEW GISBORNE","VIC","3438","3317","Primary School","239 Station St","NEW GISBORNE","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4624000","144.5960000","2123204","Assisted","1570","134","4","2"
"3","VIC","McEwen","226","28","Panton Hill","Current","Panton Hill Primary School","585 Kangaroo Grnd-St Andrews Rd","","","PANTON HILL","VIC","3759","3395","Primary School","585 Kangaroo Grnd-St Andrews Rd","PANTON HILL","","","Entrance off school carpark","-37.6415530","145.2392710","2121220","Assisted","715","109","2","1"
"3","VIC","McEwen","226","28","Riddell","Current","Riddells Creek Primary School","69-77 Main Rd","","","RIDDELLS CREEK","VIC","3431","3322","Primary School","69-77 Main Rd","RIDDELLS CREEK","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.4609000","144.6790000","2123401","Assisted","1822","150","5","2"
"3","VIC","McEwen","226","28","Romsey","Current","Romsey Primary School","60 Station St","","","ROMSEY","VIC","3434","3323","Primary School","60 Station St  ","ROMSEY","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.3538868","144.7444010","2123512","Assisted","2433","162","7","2"
"3","VIC","McEwen","226","28","St Andrews","Current","St Andrews Primary School","25 Caledonia St","","","ST ANDREWS","VIC","3761","3403","Primary School","25 Caledonia St  ","ST ANDREWS","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling notice.  Party workers a re able to hand out material at that ent rance.","-37.5996759","145.2748775","2121201","Assisted","664","186","2","2"
"3","VIC","McEwen","226","28","Sunbury","Current","Sunbury College","30 Racecourse Rd","","","SUNBURY","VIC","3429","3327","College","30 Racecourse Rd","SUNBURY","","","Entry from Racecourse Rd & Macedon St","-37.5741322","144.7304964","2124011","Assisted","1914","181","5","2"
"3","VIC","McEwen","226","28","Sunbury East","Current","Goonawarra Primary School","2-6 Gullane Dr","","","SUNBURY","VIC","3429","11515","Goonawarra Primary School","2-6 Gullane Dr  ","SUNBURY","","","Entry through gates on Gulland Dr and Tulsa Dr","-37.5809000","144.7510000","2124024","Assisted","2173","165","6","2"
"3","VIC","McEwen","226","28","Sunbury Heights","Current","Sunbury Downs Secondary College","148-174 Mitchells Lane","","","SUNBURY","VIC","3429","11516","Secondary College","148-174 Mitchells Lane","SUNBURY","","","Entry from Mitchells Lane","-37.5839000","144.7050000","2124119","Assisted","2417","245","7","3"
"3","VIC","McEwen","226","28","Sunbury North","Current","Kismet Park Primary School","15 McEwen Dr","","","SUNBURY","VIC","3429","3329","Kismet Park Primary School","15 McEwen Dr","SUNBURY","","","Entry from McEwen Dr and Kerford Pl","-37.5657000","144.7280000","2124009","Assisted","1495","70","4","1"
"3","VIC","McEwen","226","28","Sunbury West","Current","Sunbury West Primary School","479 Elizabeth Dr","","","SUNBURY","VIC","3429","3330","Sunbury West Primary School","479 Elizabeth Dr  ","SUNBURY","Gymnasium","","Entry from Elizabeth Dr and Cornish Road","-37.5752000","144.7130000","2124113","Assisted","2425","220","7","2"
