StateCo,StateAb,DivName,DivCo,PPName,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,DateFrom,DateTo,TimeFrom,TimeTo
"2","NSW","Bennelong","3","Chatswood BENNELONG PPVC","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange","436 Victoria Ave","","CHATSWOOD","NSW","2067","65177","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange 436","CHATSWOOD","","","-33.7981824","151.1818539","1139802","Assisted","1396","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Chatswood BENNELONG PPVC","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange","436 Victoria Ave","","CHATSWOOD","NSW","2067","65177","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange 436","CHATSWOOD","","","-33.7981824","151.1818539","1139802","Assisted","1396","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Chatswood BENNELONG PPVC","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange","436 Victoria Ave","","CHATSWOOD","NSW","2067","65177","Old Sydney Water Board Building","Lvl 3 Chatswood Rail Interchange 436","CHATSWOOD","","","-33.7981824","151.1818539","1139802","Assisted","1396","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Eastwood PPVC","Ground Floor, 3-5 Trelawney St","","","","EASTWOOD","NSW","2122","83568","Ground Floor, 3-5 Trelawney St","  ","EASTWOOD","","","-33.7927350","151.0795811","1111111","Assisted","8330","1041","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Epping PPVC","53 Beecroft Rd","","","","EPPING","NSW","2121","83571","53 Beecroft Rd","  ","EPPING","","","-33.7729437","151.0814449","1149530","Assisted","6145","1530","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","Sydney BENNELONG PPVC","Royal Exchange Building","9/56 Pitt St","","","SYDNEY","NSW","2000","97605","Royal Exchange Building","9/56 Pitt St  ","SYDNEY","","","-33.8638565","151.2092587","1133751","None","763","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Bennelong","3","West Ryde BENNELONG PPVC","St Annes Anglican Church","42 Church St","","","RYDE","NSW","2112","33945","St Annes Anglican Church","42 Church St  ","RYDE","","","-33.8152096","151.1048685","1150213","Assisted","8329","904","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Baulkham Hills BEROWRA PPVC","16-18 Old Northern Rd","","","","BAULKHAM HILLS","NSW","2153","58669","16-18 Old Northern Rd","  ","BAULKHAM HILLS","","","-33.7606491","150.9926750","1129003","Assisted","4415","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Berowra PPVC","Cowan Community Centre","Bujwa Bay Rd","","","COWAN","NSW","2081","83582","Cowan Community Centre","Bujwa Bay Rd  ","COWAN","","","-33.5859736","151.1688727","1140411","None","6382","971","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Cherrybrook PPVC","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr","","","CHERRYBROOK","NSW","2126","83925","1st Cherrybrook Scout Hall","Lot 2126, LOT 2 Appletree Dr  ","CHERRYBROOK","","","-33.7138778","151.0511344","1129363","None","6797","971","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Berowra","4","Hornsby BEROWRA PPVC","266 Peats Ferry Rd","","","","HORNSBY","NSW","2077","58578","266 Peats Ferry Rd","  ","HORNSBY","","","-33.7025910","151.0974630","1111111","Assisted","6824","971","16/05/2019","16/05/2019","8:30","17:30"
